fecha,criptomoneda,precio,capitalizacion,volumen_total
2021-05-11,Tether,1.0071871928322995,56104046205.3234,205115226774.04752
2021-05-11,Cardano,1.6511431667688945,53022907919.88876,6748208558.615174
2021-05-11,BinanceCoin,634.58945301263,98190931850.41058,6201737490.209549
2021-05-11,Ethereum,3979.608651921282,461040789541.0576,80827215917.6633
2021-05-11,Ripple,1.399743757020652,64451974677.0368,10555573612.61724
2021-05-11,Staked Ether,3998.4359433465,1341238586.5148304,3497120.588879989
2021-05-11,Bitcoin,55901.66759456145,1045714370754.1616,76672978747.69038
2021-05-11,USD Coin,0.9990277428398572,15693277010.178776,3399328410.254523
2021-05-11,Solana,42.96048600238864,11724389834.30516,610750904.6029066
2021-05-11,Dogecoin,0.4511289031456602,58441555673.06635,17200364811.112534
2021-05-12,Cardano,1.767170172938632,56422785745.776566,6105158952.820243
2021-05-12,Staked Ether,4087.7556914839306,1375087905.8983538,1401292.370410504
2021-05-12,Bitcoin,56928.97235660158,1064993057463.8884,67726708140.56509
2021-05-12,Dogecoin,0.4967308443014721,64355971521.31882,15290083250.54439
2021-05-12,Ripple,1.47666606297582,67993904755.77808,7959636910.105108
2021-05-12,Tether,1.0007263083372482,56741107698.80232,192572889995.3891
2021-05-12,USD Coin,1.0018008648423171,15739931852.9805,2846682850.153807
2021-05-12,BinanceCoin,672.6378251611095,103537013034.41351,5966857158.70286
2021-05-12,Solana,44.72439581889054,12215743859.11548,587946571.6315473
2021-05-12,Ethereum,4182.790285752286,481380994613.09344,67869198116.36811
2021-05-13,Cardano,1.5682193343010111,52518502552.04381,6057046769.923359
2021-05-13,USD Coin,0.9923164539970946,15720985268.477213,4151537586.599679
2021-05-13,Tether,1.0031919546846175,57651461403.71861,192262976227.23734
2021-05-13,BinanceCoin,602.4357875472981,94580104074.73462,5510123316.514754
2021-05-13,Dogecoin,0.4151917345774222,53796102921.28671,10742618800.49026
2021-05-13,Staked Ether,3936.137737674107,1328837396.207625,2741139.788079122
2021-05-13,Solana,43.62157836926913,12440648899.351025,1387803968.4736755
2021-05-13,Bitcoin,50004.76218313686,935512493150.826,75523928654.34041
2021-05-13,Ripple,1.2870709951618722,61123682935.37894,10241877058.688364
2021-05-13,Ethereum,3906.108903329409,465647015108.638,78772032254.80873
2021-05-14,Tether,0.992982559092924,57935084385.193886,258102843038.13275
2021-05-14,BinanceCoin,569.7521822185124,87410286002.94731,3750429562.6200943
2021-05-14,Ethereum,3750.3415950592753,431105320829.47766,97383442023.2658
2021-05-14,Cardano,1.9425928379832864,61871354957.58372,14773012317.768757
2021-05-14,Solana,41.109968983538224,11096669650.829687,1273761712.5733151
2021-05-14,Bitcoin,49972.79539837245,934964766185.9642,104203551167.93764
2021-05-14,USD Coin,1.0058820331884666,16040203996.556343,5299857695.220318
2021-05-14,Dogecoin,0.4889362670906763,63357827989.87081,20865846832.96069
2021-05-14,Ripple,1.359471149169653,62597600197.15654,11980394044.470087
2021-05-14,Staked Ether,3687.78168533037,1253121744.9315715,2313109.471281444
2021-05-15,Cardano,2.0084971185028992,64384940507.746376,7649125188.422863
2021-05-15,Bitcoin,49913.26314398822,935962705739.4398,56820196964.51265
2021-05-15,Ripple,1.4079242908866674,64571597603.9546,7123946291.142219
2021-05-15,BinanceCoin,602.9050777032468,93111282325.0042,4033761226.8427687
2021-05-15,Dogecoin,0.5648507764320061,73202813078.19368,21034363818.12916
2021-05-15,Solana,42.87180002955891,11689352286.16738,536552649.6415436
2021-05-15,Tether,0.9986313935458032,58027326444.74941,175624828057.72272
2021-05-15,USD Coin,1.000080026957766,16300886623.744558,3860729122.884612
2021-05-15,Staked Ether,4066.371413302283,1377930608.5173578,4768501.188345241
2021-05-15,Ethereum,4088.73170832043,473724804234.6842,63587729060.25979
2021-05-16,Ethereum,3659.9218442136175,425715131137.0613,58150860876.14903
2021-05-16,Tether,0.9951338033587894,58377161526.95669,182413976652.3073
2021-05-16,Solana,43.46242757015506,11799908298.851982,617414124.1173804
2021-05-16,Staked Ether,3793.932825887133,1308400999.225351,2029142.1398311516
2021-05-16,BinanceCoin,563.5052998307351,87136325690.68137,4542873645.857639
2021-05-16,Ripple,1.476855373302116,68002621654.34993,12551722233.328247
2021-05-16,Dogecoin,0.5067923715680515,65685563368.05302,10494108534.653362
2021-05-16,USD Coin,1.004758809924604,16506100925.92158,3414917864.8580666
2021-05-16,Cardano,2.170962031826165,69699933668.58269,14459264755.745363
2021-05-16,Bitcoin,46780.90230468821,875321252276.1078,62896879696.14898
2021-05-17,Ripple,1.459941089872939,67223794128.39051,11955232328.358068
2021-05-17,Tether,0.9976465579657467,58715150844.1361,177763991262.36295
2021-05-17,Ethereum,3602.0048969299023,414265118099.5364,67531308123.83328
2021-05-17,BinanceCoin,563.878710635094,87138236383.10445,4900067856.480875
2021-05-17,USD Coin,1.0109887312805184,16551787203.888529,4458038870.106681
2021-05-17,Bitcoin,46585.06413538846,871695620615.745,70636455913.96016
2021-05-17,Solana,47.17666783643097,12808567896.878408,2249695072.220029
2021-05-17,Staked Ether,3578.828534191375,1230824404.55035,1823519.79024783
2021-05-17,Cardano,2.286208576781481,73310457372.5526,12715835565.618893
2021-05-17,Dogecoin,0.5153154645127893,66881415608.25018,9989157880.484976
2021-05-18,Ethereum,3288.229887237864,381161976477.9278,75100584775.8453
2021-05-18,Tether,1.0059347516284125,58391640940.34363,192659135466.05188
2021-05-18,Staked Ether,3280.459699846117,1130747577.4526253,5074496.95753498
2021-05-18,USD Coin,1.00158809071858,17010869514.355076,4427081440.980453
2021-05-18,Cardano,2.03065787758286,65556125527.3518,11269771320.783789
2021-05-18,Dogecoin,0.4851473986895151,62893452095.603485,8093369123.181182
2021-05-18,Bitcoin,43780.82559782485,819256623328.7307,84054878923.85199
2021-05-18,Solana,46.861759616729216,12904194705.374098,2104910795.048521
2021-05-18,Ripple,1.4867235149958231,68590542697.55028,11777377469.772886
2021-05-18,BinanceCoin,513.8795215885984,79677505768.43378,5743719776.894899
2021-05-19,Dogecoin,0.4789760312658251,62100584438.77591,5522377790.002698
2021-05-19,USD Coin,1.0017199118044835,17015755724.35774,3063950989.833765
2021-05-19,Ethereum,3399.0492796569383,390227141901.1161,59160464538.280525
2021-05-19,Staked Ether,3327.276910059446,1170214897.8005838,840972.2853189744
2021-05-19,Ripple,1.5980937497920007,72852567696.53607,13934083456.641142
2021-05-19,BinanceCoin,510.0773652399749,78540136205.18047,3909605067.2186456
2021-05-19,Solana,56.202009029292114,15371663655.587006,2063395663.2413116
2021-05-19,Cardano,2.0127268590572336,64019956901.87918,7411999746.111534
2021-05-19,Bitcoin,43091.04144756922,800545278567.6873,65037066859.11668
2021-05-19,Tether,0.9970266259975898,58284037564.00141,163210282173.65356
2021-05-20,Ethereum,2505.014945945662,295232973801.7795,117905041184.06494
2021-05-20,Solana,35.758844160586776,9921711894.075151,2921072601.0062203
2021-05-20,Cardano,1.5173694336333208,49217494677.79968,15193692115.73034
2021-05-20,Staked Ether,2469.5820319152413,904861058.5097244,9807968.590125304
2021-05-20,Tether,0.9941905517088436,58182230212.21091,295373009693.4905
2021-05-20,USD Coin,0.9966865371407988,17448183840.274864,9544688366.01949
2021-05-20,Dogecoin,0.3387401258187416,43923278362.93365,15977305882.228304
2021-05-20,Bitcoin,37287.39140242737,697785056487.6051,141151477374.61298
2021-05-20,Ripple,1.0857565408286391,50091782111.2559,18312047629.4928
2021-05-20,BinanceCoin,347.44636606255773,53692155787.03127,10259751518.669456
2021-05-21,USD Coin,0.994089643968968,18304414336.56181,6906158126.989912
2021-05-21,BinanceCoin,390.4055489155821,60332411437.02028,7099930189.172725
2021-05-21,Solana,44.52570262534382,12171270499.157091,2519340039.6724825
2021-05-21,Bitcoin,40437.73009625558,759679496751.2783,95001812130.50996
2021-05-21,Ripple,1.175644063716884,54238776434.31301,12727830549.74408
2021-05-21,Cardano,1.7936575361351923,57492844768.25934,11328190219.5534
2021-05-21,Ethereum,2778.279660560299,322162621074.79614,92538167827.51727
2021-05-21,Dogecoin,0.3977996553662741,51586844260.30134,13713074555.669567
2021-05-21,Tether,1.0045769064212329,58467894310.534,226146590456.9112
2021-05-21,Staked Ether,2738.7558636932326,962371941.7649772,3771081.677446625
2021-05-22,BinanceCoin,322.2867462633131,49571622639.55306,6909718073.525422
2021-05-22,USD Coin,0.9970977756119856,19503925133.622093,6422604224.043231
2021-05-22,Solana,38.43160144697336,10430110171.295876,1807465387.1299963
2021-05-22,Cardano,1.547123576365413,49480611260.99869,8942198417.085451
2021-05-22,Ethereum,2419.10321711502,279623071718.589,115000901891.803
2021-05-22,Ripple,1.0004511919230623,46156188090.29648,10144542507.394917
2021-05-22,Bitcoin,37339.63420134628,698762712553.7339,88706010988.29123
2021-05-22,Staked Ether,2393.131601681522,844568022.8309705,2148359.395694689
2021-05-22,Tether,0.9988974798903696,58629178479.0463,186050117657.16104
2021-05-22,Dogecoin,0.3523306398701614,45925318261.53869,8361664796.155696
2021-05-23,Cardano,1.46893510816599,47192676745.010704,6665471245.216616
2021-05-23,Bitcoin,37520.31767547438,702143968883.5249,61178935273.653305
2021-05-23,USD Coin,0.9980927708983216,19863377445.61387,4668136996.868838
2021-05-23,Solana,31.6146018945284,8668570148.20386,1134738458.8461702
2021-05-23,Tether,1.002869640692695,59767412543.60663,140620569897.16092
2021-05-23,Ethereum,2306.371266867117,268503273693.00333,102524751568.4531
2021-05-23,Ripple,0.9073386931415942,41860408304.12428,8164115632.892728
2021-05-23,Staked Ether,2291.951272383459,962431004.9661512,2037601.211628654
2021-05-23,Dogecoin,0.3430867424697277,44531404175.959885,6521890070.471252
2021-05-23,BinanceCoin,301.2701990051035,46672829740.58369,4283705164.2144713
2021-05-24,Tether,1.0013648417310266,59697759251.17236,172754515770.48016
2021-05-24,Ripple,0.800098165342829,36912826641.026886,9753740534.809916
2021-05-24,Staked Ether,2107.1096801280564,867119265.0082828,1929898.2021083643
2021-05-24,Ethereum,2120.0373745099428,244070264760.92877,77839858613.53922
2021-05-24,Bitcoin,34977.527801962424,654558962027.5841,84358034875.51308
2021-05-24,USD Coin,0.9997997490008425,20479394910.453564,7203579906.878368
2021-05-24,Solana,24.76763979126399,6741153859.711209,1988074629.747088
2021-05-24,Dogecoin,0.3092332793580298,40114225403.31797,8460153798.911951
2021-05-24,Cardano,1.32881807075249,42338798442.81028,8825869340.678139
2021-05-24,BinanceCoin,261.2622534486674,40105004419.42738,4782475318.354452
2021-05-25,USD Coin,1.0003101654565585,20822322852.923397,5897963011.644626
2021-05-25,Solana,30.98546737051786,8456340961.644993,1351443455.141726
2021-05-25,Staked Ether,2605.9755304831187,1078149785.2522917,2889370.452775026
2021-05-25,Ripple,0.985859021990727,45475035158.975365,8171181757.629337
2021-05-25,Dogecoin,0.3630687634737471,47102789101.96067,8184613092.919939
2021-05-25,Bitcoin,38642.4422973396,723143072419.7241,71163197727.3351
2021-05-25,Ethereum,2640.1596323488234,306046123107.58295,73496058830.83229
2021-05-25,BinanceCoin,343.5153238530259,52912859480.87061,8284875340.299084
2021-05-25,Tether,1.00308083146586,59790210429.48368,167907872268.35626
2021-05-25,Cardano,1.543146196143331,49369920022.31968,7596677080.276528
2021-05-26,BinanceCoin,342.96120646828297,52939482766.35376,6260895244.653375
2021-05-26,Ethereum,2695.477807149633,312566215516.573,92468701273.98392
2021-05-26,Staked Ether,2692.770315645141,1134615330.464584,2470541.009721001
2021-05-26,Tether,1.0011599617977038,60307482210.61514,138658768451.83243
2021-05-26,Dogecoin,0.3448957270326886,44763375247.72482,6514659543.437854
2021-05-26,Solana,30.00644952590393,8200361459.252724,934610971.722382
2021-05-26,Ripple,0.96926126887402,44725206891.78951,9073167435.01299
2021-05-26,USD Coin,0.9992174942161504,20894350190.067165,4396819013.531104
2021-05-26,Cardano,1.546379254817689,49752398756.77152,6199929363.120314
2021-05-26,Bitcoin,38210.80521759389,715248689989.8947,48724794157.985054
2021-05-27,Bitcoin,39406.934244116186,737668726732.3829,47026386118.47242
2021-05-27,Tether,0.9993103805725304,60846903800.987366,123158893927.66016
2021-05-27,BinanceCoin,378.0723879073576,58140464824.59376,6989052888.121206
2021-05-27,USD Coin,0.9996993852391354,21629088335.485847,3811840311.9315767
2021-05-27,Ethereum,2882.483407624011,334435114557.1313,53115222704.62064
2021-05-27,Staked Ether,2864.9359668592583,1204718909.0301158,4084409.23666278
2021-05-27,Ripple,1.033206892801216,47675888355.92232,7008804902.177836
2021-05-27,Solana,35.65025364482327,9637728345.153328,1118628986.9193478
2021-05-27,Dogecoin,0.3541554065646925,45956150665.45352,4005070154.3294535
2021-05-27,Cardano,1.7772759637277098,56286220346.17397,7062731108.257343
2021-05-28,USD Coin,1.000133285908566,22028910595.86932,3450728598.992472
2021-05-28,Dogecoin,0.3338123206179945,43320992017.75228,3057688715.139364
2021-05-28,Staked Ether,2737.561140172022,1214557376.2937343,8227280.43943255
2021-05-28,Ethereum,2742.990862697615,319404492002.5219,44070236220.034096
2021-05-28,Ripple,0.971567155718584,44831608818.18857,5711826339.642609
2021-05-28,Bitcoin,38642.89555434217,723137484747.1467,40836817155.71973
2021-05-28,Tether,0.9992757281387374,61056295404.959816,108509110732.50256
2021-05-28,Cardano,1.6505212051376157,52918832311.84861,5001134793.944588
2021-05-28,Solana,33.65934259035512,9223068939.871317,662066528.4413192
2021-05-28,BinanceCoin,367.29228652289953,56812189325.49153,6241842478.556876
2021-05-29,Cardano,1.5153831388326355,48592867742.134,6010450897.064002
2021-05-29,BinanceCoin,330.473645280297,51069299261.86949,5712344599.171066
2021-05-29,Dogecoin,0.3114551690609201,40423846903.21736,4023491237.936269
2021-05-29,Solana,29.021948393257706,7915741496.510311,624114420.0451146
2021-05-29,Ripple,0.8956220322743995,41327227215.889,6529477329.02328
2021-05-29,Ethereum,2433.328865728611,282228507934.91974,49493519120.23643
2021-05-29,USD Coin,1.0056512893622975,22237952997.395096,4026301563.4643903
2021-05-29,Bitcoin,35710.220936529884,668521654364.6696,49991590067.73797
2021-05-29,Tether,1.0006307464769948,61346578032.86604,121041404164.54814
2021-05-29,Staked Ether,2416.374433725256,1062509186.3598928,1864800.1677993648
2021-05-30,Bitcoin,34775.07941347281,654239808356.6592,43184025044.7728
2021-05-30,BinanceCoin,305.8489750844976,47615841361.244446,4498400345.065228
2021-05-30,Staked Ether,2284.5217123444268,997552834.2905424,14744905.265661975
2021-05-30,Tether,0.9991615998914376,61416977214.08549,111548784407.9107
2021-05-30,Ripple,0.8344659624076278,38784269249.7588,5609808156.140347
2021-05-30,Cardano,1.4156847474142424,45847843415.41005,4862190052.972614
2021-05-30,Solana,27.55720416292785,7555682949.616899,402043440.1374604
2021-05-30,Ethereum,2294.626285512794,268672927561.1248,47141249182.27268
2021-05-30,USD Coin,0.9962843772448616,22197384368.265133,4601662544.14052
2021-05-30,Dogecoin,0.3027044367196715,39595872237.66896,3392384686.1813474
2021-05-31,Ripple,0.9054699787114088,41726594494.88639,4570869242.912308
2021-05-31,Staked Ether,2380.715261839008,1056973450.8858552,2196306.4940612563
2021-05-31,Solana,28.562287426658678,7786190305.535411,385506550.2941925
2021-05-31,USD Coin,1.0004349271089623,22426127684.85562,4255013571.5792856
2021-05-31,Cardano,1.576846577725261,50414535804.046684,5832058168.471965
2021-05-31,Dogecoin,0.3014287165123995,39123526701.4903,2927395691.9521084
2021-05-31,Ethereum,2395.8532280027384,278270782653.56213,37392021393.940125
2021-05-31,Tether,0.9980486952049032,61799686628.76984,95498961356.99562
2021-05-31,BinanceCoin,325.5740271352291,50312143376.99665,4709152915.355526
2021-05-31,Bitcoin,35714.75202018067,668664301773.5417,30650274657.69525
2021-06-01,Tether,0.9975503745391257,61813544731.17228,106333238880.51338
2021-06-01,Bitcoin,37340.6792659422,699138611681.2975,37950798680.48171
2021-06-01,USD Coin,1.0017286032156016,22704685390.73409,3165796909.3096766
2021-06-01,Ethereum,2708.429865793973,314463232386.7883,44445830387.932175
2021-06-01,Cardano,1.743823562777867,55918127620.81978,5422971273.521189
2021-06-01,Ripple,1.0414131362201615,48054553991.807175,6691379571.899238
2021-06-01,Staked Ether,2686.587504263337,1213071707.9638631,20585531.32666884
2021-06-01,BinanceCoin,353.0811758712889,54552491112.92581,5388131344.604982
2021-06-01,Solana,32.66212259787656,8921358871.643251,556481220.8582711
2021-06-01,Dogecoin,0.3265307124210119,42392462477.40863,2987098922.8304706
2021-06-02,Ethereum,2632.6565998696506,306488816882.1444,39898648753.4186
2021-06-02,Ripple,1.011334463238465,46674110292.99546,6148630529.12447
2021-06-02,BinanceCoin,361.66565480634273,55789519975.40357,5219256634.640035
2021-06-02,Solana,30.985238146398338,8466375153.864945,451120119.86649257
2021-06-02,Staked Ether,2629.82439468256,1183426039.323147,47492268.829229526
2021-06-02,Bitcoin,36680.06820180283,688726381047.1788,33536905027.71024
2021-06-02,Cardano,1.7383409999107473,55963404595.855385,4995661237.237114
2021-06-02,Tether,1.0023371620794597,62110159632.3293,105832691437.93044
2021-06-02,USD Coin,1.0006914837242176,22715036496.804707,2749652667.001661
2021-06-02,Dogecoin,0.3732368104078912,48461329054.11711,6733327602.348271
2021-06-03,Staked Ether,2709.8252454444087,1233045994.7736,6757403.2216157215
2021-06-03,Ripple,1.0250645299812036,47256850790.178375,3994210155.431767
2021-06-03,Solana,34.18804885530961,9317118424.38306,526537332.9126237
2021-06-03,Tether,0.9994727385939014,61905332784.33841,97323504109.90369
2021-06-03,USD Coin,0.9980672301665288,22759949916.48939,2358133270.86172
2021-06-03,Dogecoin,0.4273878842094332,55454564158.64807,12390396037.567265
2021-06-03,Ethereum,2717.1540367097723,315313344228.8267,39148856525.29615
2021-06-03,Bitcoin,37685.71798174826,704531333543.3906,31240691604.199257
2021-06-03,BinanceCoin,402.6103887950831,62216853673.38303,7211249339.156458
2021-06-03,Cardano,1.7580638632608243,56498220769.12978,4311239392.211899
2021-06-04,Bitcoin,39151.31618380032,733150718114.4554,33396718844.557133
2021-06-04,Dogecoin,0.3980072700482743,51688479012.04263,7531474357.206446
2021-06-04,Ripple,1.0507204617977066,48491814037.47901,4088714903.3976574
2021-06-04,Staked Ether,2871.0438122979585,1311122176.8709826,1387056.3272320854
2021-06-04,Tether,1.000328978788244,61834495647.83147,86892392429.19434
2021-06-04,Solana,39.70667545056023,10988660955.92941,1003176056.3730243
2021-06-04,USD Coin,1.002763205745533,22905883547.77688,3003783256.381125
2021-06-04,Ethereum,2858.27670209791,333964598115.05035,38104663185.40115
2021-06-04,BinanceCoin,428.93001062084943,66203469970.6911,5648032962.147617
2021-06-04,Cardano,1.8410805442290887,59303621530.36588,4342198250.214024
2021-06-05,Cardano,1.7101556197648238,54766548459.83093,5266527710.251919
2021-06-05,Staked Ether,2686.4342464554893,1232282614.7543592,1795494.9886855476
2021-06-05,USD Coin,1.0003120566178447,22915441530.569763,3669550822.702259
2021-06-05,Bitcoin,36938.72031139185,691747462828.3618,39345490149.31464
2021-06-05,Ethereum,2694.4976666790503,312991097366.8545,39996583175.266685
2021-06-05,Tether,1.0006453290645456,62160346215.40116,100628382567.53708
2021-06-05,Ripple,0.9706847900041896,44809104088.392914,4190246447.9744473
2021-06-05,Dogecoin,0.3777127005369428,49058017296.18786,6625853841.883404
2021-06-05,Solana,37.59916221822976,10271428908.065245,1090388198.6913736
2021-06-05,BinanceCoin,392.28088322664473,60689527765.42707,7120226608.464222
2021-06-06,Bitcoin,35546.98596483364,662913486273.3402,34068172835.76665
2021-06-06,Ethereum,2624.768915059424,302743417251.8253,34731979704.601685
2021-06-06,Tether,1.0010087062748725,62319635037.66653,81173603488.5821
2021-06-06,Cardano,1.6590579060151422,53079740992.93282,3816423285.674355
2021-06-06,Dogecoin,0.3729061136102179,48141414070.33818,4141408439.9698935
2021-06-06,Solana,39.340010888406205,10611364493.458803,1151594281.2540836
2021-06-06,Staked Ether,2589.516060618161,1188509689.7182548,863759.9980169901
2021-06-06,BinanceCoin,388.3301907573572,59846984889.27947,6059655293.984396
2021-06-06,USD Coin,1.001756550474255,22938639641.36945,2483738502.483078
2021-06-06,Ripple,0.9233783109950388,42302337683.14435,3708513148.3181024
2021-06-07,Tether,1.0025782335069555,62589210931.38007,60531968484.720894
2021-06-07,BinanceCoin,392.0265012406166,60595496609.36863,3240284906.4596896
2021-06-07,Cardano,1.6806272700500997,53706185453.487305,2437926136.960906
2021-06-07,Staked Ether,2703.3800747943146,1240978738.45256,2352496.202853644
2021-06-07,Solana,42.2598870528484,11508207254.494314,825017874.7335211
2021-06-07,USD Coin,1.0034150066260956,23073263172.950417,1745421401.7341905
2021-06-07,Dogecoin,0.3724993083024053,48392042543.56471,2150393720.375023
2021-06-07,Ethereum,2711.5479390111605,315044778229.29706,29050162248.93885
2021-06-07,Ripple,0.941945875377369,43471756649.737526,2623774416.9185123
2021-06-07,Bitcoin,35834.4744744042,671131079523.7289,27689283070.836933
2021-06-08,BinanceCoin,356.26141468125365,55568008128.47511,4201944881.624325
2021-06-08,Dogecoin,0.3330767971371332,43700362808.44034,3149988270.9740896
2021-06-08,Tether,1.0002762650139625,62445503052.28378,76174863843.74341
2021-06-08,Cardano,1.553099912971366,50652944662.73067,3066840697.304516
2021-06-08,Ripple,0.8545223211275653,39437071032.286285,3741492369.396079
2021-06-08,Ethereum,2580.5355800598445,299857516850.1987,37385872210.25046
2021-06-08,USD Coin,0.9993898523984892,23082064115.333267,2982466773.279704
2021-06-08,Solana,38.19473236980912,10637505878.18168,942584607.2080762
2021-06-08,Bitcoin,33451.38340714534,626527049947.8439,33345528753.340157
2021-06-08,Staked Ether,2589.644352154117,1204690845.99007,2906039.0308958325
2021-06-09,Ethereum,2528.022300878691,294068580258.7281,48344195673.521126
2021-06-09,BinanceCoin,353.7624004673745,54677889296.85125,5693339245.577852
2021-06-09,Bitcoin,33557.15068309184,629018966290.4011,46727462986.366455
2021-06-09,Cardano,1.5814104630520178,50730179591.30335,5159314256.682839
2021-06-09,USD Coin,1.002264371604149,23200615748.52512,3964036386.950769
2021-06-09,Tether,1.0024226284773852,62613679392.342094,106418841188.68983
2021-06-09,Dogecoin,0.3274420365070619,42547609072.22342,4351006875.784698
2021-06-09,Solana,41.41714832962446,11375166576.681131,1825252143.252731
2021-06-09,Staked Ether,2525.3271219928274,1176110910.7923038,2212508.729091388
2021-06-09,Ripple,0.8757601965321159,40450990715.74534,5068666284.185733
2021-06-10,Staked Ether,2619.8681110558573,1229435515.2744942,7499492.335316165
2021-06-10,Ethereum,2620.6253893038547,304761367058.1624,43973432438.08264
2021-06-10,Tether,1.0017490911116596,62667272867.502815,100067211690.501
2021-06-10,Ripple,0.911214403091132,42088605425.836,4800163646.11722
2021-06-10,Cardano,1.621912731603102,52340455015.04023,4346881435.235965
2021-06-10,Bitcoin,37553.64375851888,705292677171.4633,54511387836.11497
2021-06-10,USD Coin,1.0017006731647482,23358653521.44259,3999849858.627194
2021-06-10,Solana,42.07765252553618,11544497584.210085,1272173444.9534538
2021-06-10,Dogecoin,0.3445023012056359,44769090935.4369,3815915047.7118497
2021-06-10,BinanceCoin,376.187367125218,58321133322.78771,4575803882.958323
2021-06-11,Dogecoin,0.3294300851999658,42852644186.11669,2902010287.1865773
2021-06-11,Solana,41.205960702125125,11231058225.872488,624242377.7255889
2021-06-11,Bitcoin,36903.304906778896,691681868464.4717,42952476854.83458
2021-06-11,Ripple,0.8748163077058673,40461589120.17616,3598275137.988906
2021-06-11,USD Coin,1.000654847457573,23237329690.439667,2678726031.073493
2021-06-11,Tether,1.0039809916905793,63018063098.887535,79669972988.32661
2021-06-11,Ethereum,2486.600068788676,289444120869.42664,33075957436.76068
2021-06-11,Staked Ether,2487.411095078652,1177678060.441553,1186083.5464135646
2021-06-11,BinanceCoin,352.39187862755034,54791987617.99424,2560252759.4685807
2021-06-11,Cardano,1.5319682068049147,49447857410.75654,3410895121.6109767
2021-06-12,Dogecoin,0.3170593003906127,41211526346.2414,2552815812.729295
2021-06-12,USD Coin,1.0003960521558628,23485819485.152416,2596621296.1372223
2021-06-12,Ethereum,2356.634774189676,272748408238.43475,26751786966.47868
2021-06-12,Solana,36.09038097242029,9831892846.255322,558803764.8352512
2021-06-12,Ripple,0.8471675674249741,39130309347.56748,2718211293.129297
2021-06-12,BinanceCoin,346.0770263345878,53238117722.61412,2396764203.443381
2021-06-12,Cardano,1.4373236110221328,45933166629.68729,3307214954.8985147
2021-06-12,Tether,1.0006831170651154,62813263302.05801,66514923299.29223
2021-06-12,Staked Ether,2350.349074624293,1133657361.145431,1579570.500958218
2021-06-12,Bitcoin,37289.43252210222,698528023663.5321,36358044262.70976
2021-06-13,USD Coin,1.000028133735662,23644275383.88617,2467544434.3799257
2021-06-13,BinanceCoin,345.0457266991574,53465798044.075775,2255909259.60942
2021-06-13,Cardano,1.4829614857601388,47714205696.99503,3828434533.036677
2021-06-13,Staked Ether,2381.8254607909585,1186386362.082054,7520951.110591628
2021-06-13,Ethereum,2379.991747950219,278223731471.048,28235882061.70689
2021-06-13,Ripple,0.8350156355659321,38569016787.39522,2834495585.978342
2021-06-13,Tether,1.0042687651183322,63041668654.45564,69548566118.28033
2021-06-13,Dogecoin,0.3130711501116811,40697435027.943405,2255997606.853233
2021-06-13,Bitcoin,35666.14977877309,668148892256.3638,35710196743.32056
2021-06-13,Solana,36.568375266883066,10095207879.649364,584578781.8182625
2021-06-14,USD Coin,1.0067974593233198,23762953484.245693,2621971288.557857
2021-06-14,Ripple,0.8860264997320967,40925186890.76209,2761114938.2172465
2021-06-14,Bitcoin,39147.70567879997,733402631079.1185,38185633278.28716
2021-06-14,Dogecoin,0.3250404409034479,42257825961.92204,1933176773.9372168
2021-06-14,Tether,0.9994251393760428,62737616333.26689,66539632553.563
2021-06-14,Staked Ether,2501.981172760692,1245029336.9615324,151823.55941165122
2021-06-14,Solana,38.820386099134,10521989454.932695,488535747.5349405
2021-06-14,Ethereum,2517.771695525423,292767118262.08405,29382118964.283043
2021-06-14,Cardano,1.566823724533334,49941414967.86893,4079349030.4608793
2021-06-14,BinanceCoin,365.2476466395085,56433712415.26453,2179322818.6380343
2021-06-15,Solana,39.64405780180996,10808680336.53195,564059144.821838
2021-06-15,Staked Ether,2586.2766548728714,1286581010.9708743,4796620.855913538
2021-06-15,Bitcoin,40624.51305316154,761104314502.2867,45836408439.45157
2021-06-15,Ripple,0.8928141249740629,41253166682.60748,3268149002.723709
2021-06-15,Cardano,1.5744303353837603,50416308305.58743,3516582796.262262
2021-06-15,USD Coin,1.0053508645710785,23860101075.233173,2838278677.846829
2021-06-15,BinanceCoin,371.00423762337175,57233917454.64228,2315715122.63957
2021-06-15,Tether,1.0011189590334115,62843943664.46463,72213893675.94827
2021-06-15,Dogecoin,0.3280034902021605,42647566148.27187,2303945198.6728826
2021-06-15,Ethereum,2587.381610979154,300405113218.4146,28128172338.347244
2021-06-16,BinanceCoin,369.0197344143191,57077376078.24857,1840165427.4525168
2021-06-16,Ethereum,2561.1883309320037,298324322330.12646,26803957680.02505
2021-06-16,Tether,1.0028818770029917,62955531640.44513,65068923450.432205
2021-06-16,Solana,39.69949997715332,10852976029.829046,508646352.8873956
2021-06-16,USD Coin,1.0030578923887703,23903919117.514256,2512011566.4781604
2021-06-16,Staked Ether,2555.228993516616,1281508725.518639,2352052.6060850327
2021-06-16,Dogecoin,0.3216007628890625,41819458597.71468,1827179804.8160224
2021-06-16,Cardano,1.5665343287257434,50391529523.78449,3023834612.6468573
2021-06-16,Bitcoin,40378.20254971114,756522207420.3483,36706248352.23714
2021-06-16,Ripple,0.872464326158809,40312888500.39617,2862140885.099565
2021-06-17,Cardano,1.4796210209140048,47393590799.99285,2880220476.455556
2021-06-17,USD Coin,1.000570206109849,23802115379.662952,2209807371.087803
