timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,dogecoin,cardano,solana
2023-01-27,444005849172.13904,193276131177.59738,67240886056.865845,41149656904.52385,20916108969.411465,43326277770.16066,7989636754.712247,11936535128.526995,13350884665.904545,9052529628.297161
2023-01-28,444898315874.05536,192677648328.43668,67373574300.06389,41645249790.13214,21011973835.20259,43080116274.414444,7967721556.417488,12060883629.230118,13626543158.560867,9066608034.902922
2023-01-29,443702765526.11646,189301295262.2017,67569736303.8954,41254850789.52821,20794792977.810905,43167479981.93234,7848932458.425067,12129625117.45415,13394216456.283022,8888774937.513983
2023-01-30,458368002025.743,198339307428.10373,67687123254.52642,42808011984.80755,21072151658.286156,43113082734.74294,8230941780.90216,12456065692.086445,13886339439.642038,9723380871.434278
2023-01-31,439295730927.16473,188787565951.33054,67779797060.88225,41374485112.913246,20091977273.881798,42731330918.92384,7839174121.803632,12117040176.651438,13050686924.400314,8894199458.02625
2023-02-01,445991168199.3282,191042852121.47128,67834965073.44664,42108205614.493965,20688747113.486633,42443689338.95115,7932232308.791936,13260998097.849463,13739947311.515242,8896873315.819334
2023-02-02,457383099382.75,197724834027.55963,67846146300.35402,42847286857.96311,21064449265.238544,42339805493.066895,8220482062.120646,13026308149.062315,13941650401.95893,9295594682.001568
2023-02-03,453565018922.54517,198613736403.15057,67892950614.04458,43801457182.32052,20884408869.328255,42540250173.261154,8266851906.806078,12612886676.809902,14004431006.110123,9062290851.692661
2023-02-04,452312595756.25696,200784153460.47113,68042153687.37086,44840122542.47202,20950682121.522537,41979649585.07855,8366514066.772184,12873643300.94727,14195163826.609682,9209669774.762846
2023-02-05,450197147854.798,201099652782.7474,67944713474.216835,44651269260.7055,20949793892.670692,42029296086.85138,8393107877.367451,13238868373.89262,14050882551.241644,9084646376.720587
2023-02-06,442933975658.56586,196817854756.22067,68114172206.9055,44225334686.7341,20322531847.385986,42057121144.45521,8234225367.453091,12749259827.031523,13784689201.47828,8775453234.400503
2023-02-07,438726385719.1618,194725338782.41467,68043274844.16859,43820319411.42918,19987203910.588814,41800705575.0068,8137621845.328571,12372298654.416462,13413615316.698278,8463616399.329708
2023-02-08,449391195299.20337,201779050385.86017,68265208037.89304,52687066244.94957,20578617233.8652,41821971552.94293,8454810573.185893,12794701927.631905,13995112011.822542,8928209652.21195
2023-02-09,442518382691.65485,199107556553.15936,68160499147.645515,51836845863.67167,20272568564.15036,41489736570.11558,8358434660.907914,12479856709.738825,13838767400.638256,8681217220.957706
